wealth,age,age_when_married,school,class,working,tv,asha,want_child,method,died,birth,first_child_gender,children_away,boys_died,girls_died,domain_1,domain_2,domain_3,born_place_1.0,born_place_2.0,born_place_3.0,born_place_4.0,born_place_9.0
3,17.0,15.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,49.0,17.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2,8.0,1.0,0.0,2.0,0.0,0,0,1,0,1,0,0,0
2,37.0,19.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,2,5.0,0.0,0.0,1.0,1.0,0,0,1,1,0,0,0,0
4,49.0,16.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,7.0,1.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0
5,34.0,17.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,29.0,18.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
3,49.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
3,33.0,16.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,25.0,15.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,37.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,4.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,47.0,17.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2,7.0,0.0,1.0,0.0,2.0,0,0,1,1,0,0,0,0
2,32.0,16.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,41.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,3.0,0.0,1.0,0.0,1.0,0,0,1,1,0,0,0,0
3,30.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
3,28.0,21.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
4,49.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2,8.0,1.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0
2,22.0,16.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,38.0,18.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,44.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0
1,28.0,15.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,24.0,15.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,45.0,16.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,1.0,0,0,1,0,1,0,0,0
1,37.0,13.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,1,4.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0
2,30.0,18.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,30.0,18.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1,3.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
1,16.0,15.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,48.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
4,49.0,14.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
4,29.0,20.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
4,19.0,18.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
3,35.0,17.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0
1,29.0,17.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
3,32.0,13.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,31.0,14.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,43.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0
4,47.0,20.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,5.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,26.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0
2,33.0,16.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,31.0,14.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
3,22.0,18.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,1,2.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
3,23.0,19.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0
3,19.0,15.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,40.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
3,38.0,18.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,40.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,44.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2,9.0,1.0,1.0,2.0,0.0,0,0,1,0,0,0,1,0
1,35.0,16.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,46.0,16.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0,4.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
3,22.0,18.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,33.0,17.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,1,4.0,1.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0
3,23.0,19.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0
4,25.0,17.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,32.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,3.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0
1,47.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,5.0,0.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0
1,46.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,20.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
2,23.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2.0,1.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0
1,23.0,17.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0
1,48.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0
1,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,48.0,15.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,43.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,1.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0
1,34.0,15.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1,4.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0
1,47.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,6.0,0.0,1.0,0.0,2.0,0,0,1,1,0,0,0,0
1,47.0,15.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0,2.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
2,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,27.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,31.0,17.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,36.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
3,28.0,14.0,1.0,16.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,41.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,4.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
5,46.0,13.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
5,19.0,15.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,20.0,18.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,22.0,19.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,36.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,1.0,0.0,1.0,0,0,1,1,0,0,0,0
1,25.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,41.0,14.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,5.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,32.0,17.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,2,3.0,1.0,0.0,1.0,1.0,0,0,1,1,0,0,0,0
2,40.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,5.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
1,25.0,16.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,37.0,16.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,28.0,18.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,28.0,16.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0,8.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,27.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,25.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,21.0,18.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,42.0,20.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.0,0.0,1.0,1.0,2.0,0,0,1,0,0,0,1,0
1,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,19.0,17.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,43.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,7.0,0.0,0.0,1.0,2.0,0,0,1,1,0,0,0,0
2,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,8.0,0.0,1.0,2.0,2.0,0,0,1,1,0,0,0,0
2,20.0,16.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,33.0,15.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,40.0,15.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
3,28.0,18.0,1.0,12.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,20.0,16.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0
1,40.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
2,20.0,16.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,46.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,4.0,1.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0
3,42.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,4.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,27.0,17.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0
4,38.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1,5.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0
3,41.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,5.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,28.0,19.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,26.0,21.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,21.0,18.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,41.0,16.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
1,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
3,33.0,20.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,39.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,23.0,18.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,36.0,15.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,48.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
4,32.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,40.0,24.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1,3.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
5,37.0,21.0,1.0,14.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
5,34.0,24.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,30.0,15.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,30.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,46.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,27.0,18.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,39.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
4,20.0,15.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
5,49.0,15.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0
4,49.0,13.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0,4.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
3,49.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
3,28.0,16.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
4,40.0,19.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,40.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0
1,28.0,20.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,38.0,13.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0
4,46.0,13.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0,4.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
4,24.0,17.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,43.0,13.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0,4.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
3,38.0,16.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
2,28.0,23.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0
4,46.0,18.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,44.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,23.0,18.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,36.0,16.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
3,22.0,16.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,47.0,13.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1,4.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
2,21.0,16.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
5,42.0,13.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0,2.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
2,41.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
2,26.0,18.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,32.0,14.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,49.0,13.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1,3.0,0.0,1.0,0.0,1.0,0,0,1,1,0,0,0,0
1,32.0,18.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,31.0,13.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,41.0,17.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1,3.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,1,0
4,38.0,21.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,35.0,18.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,29.0,19.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,42.0,16.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,30.0,13.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,32.0,17.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,30.0,26.0,1.0,16.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
5,35.0,18.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,37.0,15.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
2,19.0,14.0,1.0,12.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
4,33.0,20.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
2,39.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
5,37.0,21.0,1.0,16.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0
1,41.0,18.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
5,49.0,13.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
4,17.0,13.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
1,43.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0
4,25.0,16.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
